url,doctype,eval1,eval2,score,pages,project_title_cond,summary_desc_cond,project_id_cond,implementing_partner_cond,start_date_cond,end_date_cond,budget_cond,concept_note_cond,project_document_cond,awp_cond,title,last_update,keyword,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ALB/2015 AWP Output 4.3 - final signed.pdf,pdf,bad,review,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ALB/3.1.3 AWP.pdf,pdf,bad,review,3,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BHS/Bahamas SNC Signature pages.pdf,pdf,good,not ok,5,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Bahamas SNC ProDoc Signature Page,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BEN/Addendum au Prodoc PHV2 signé.pdf,pdf,good,ok,4,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Addendum Prodoc,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BFA/(Sahel 030215) BMBC (ProDoc) FINAL to MOFA_Fr.pdf,pdf,good,ok,5,44,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Projet de gestion des frontières et d'appui aux commununatés frontalières,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00037062_AZ_UNDP_ MFA project document 20110920.pdf,pdf,good,not ok,5,4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00042114_AZ_UNDP_Waste_Management_Pro_doc_2008.pdf,pdf,bad,ok,3,17,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00044982_AZ_UNDP_Civil Service_2009.pdf,pdf,good,ok,6,32,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00044982_AZ_UNDP_Civil Service_prodoc2007.pdf,pdf,bad,ok,3,17,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AGO/00057124_Ang Pha - ProDoc signed.pdf,pdf,bad,review,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AGO/00057521_WatSan - Prodoc Signed _ English.pdf,pdf,bad,ok,3,34,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AGO/00062504_PRODOC Signed - Gender.pdf,pdf,bad,review,1,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PRODOC -1st Cycle,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AGO/00083114_-_Human_Rights__PRODOC_SEDH_.pdf,pdf,bad,review,0,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BGD/00-00-2007 Signed Project Document - PERP.pdf,pdf,good,ok,6,90,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ARM/00081940_Prodoc_signed.docx,docx,good,ok,4,163,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2016-2019_Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ARM/00091029_Russian_ProDoc_Eng.pdf,pdf,good,ok,6,20,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2015-2020_Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ARM/00118363_Project Document.pdf,pdf,good,ok,5,39,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,00118363_Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BDI/00050318_PRODOC PROJET CNCA FINAL.PDF,pdf,bad,ok,1,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BDI/00060803_Prodoc Final PA BD-Burundi-English version (2).pdf,pdf,bad,ok,3,98,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BHR/BIPD_Signed_Project_Document.pdf,pdf,good,ok,4,16,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BHR/National Childhood Strategy - Extension.pdf,pdf,good,ok,5,12,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,National Childhood Strategy - Project Document- Extension,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BHR/PRO_DOC_Housing.pdf,pdf,good,ok,6,16,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Housing Policy Review Project Document ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,32,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,35,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,40,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ALB/4NC_1BUR_Albania_Project document_FINAL_after Inception.pdf,pdf,good,ok,7,89,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ALB/5308_CCCD_Albania_PIF_revised_17Feb2014.docx,docx,good,ok,4,28,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FINANCING PLAN (IN US$):,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ALB/5308_CCCD_Albania_Prodoc 12 Mar 2015.docx,docx,good,ok,7,97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document - Deliverable Description,10/03/21,,,,,,,,,
"https://info.undp.org/docs/pdc/Documents/BHS/Signature page, project extension for Bahamas SNC.pdf",pdf,bad,not ok,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Signature Page Project Extension,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BEN/ANNEXE 1.pdf,pdf,bad,review,2,7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Rapport Atelier de Lancement du Projet ,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BEN/annexe 2 a.pdf,pdf,bad,review,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Atelier de Lancement du Projet ,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BFA/00062180_Prodoc gouvernance final 19 Août 2011-DK-1 dg-coop (2).docx,docx,bad,ok,2,206,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00044982_AZ_UNDP_Mainstreaming Gender into Civil Service prodoc.pdf,pdf,good,ok,4,18,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00057347_AZ_UNDP_ANAMA_Substantive Project Revision II.pdf,pdf,good,ok,7,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00057347_AZ_UNDP_ANAMA_Substantive Revision I.pdf,pdf,good,ok,5,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AGO/3977_ GB Agrarian and Water resources sectors Adaptation Project_ Prodoc.zip,zip,bad,not ok,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BGD/00011486_BGD_IPD_00075824.pdf,pdf,good,ok,6,76,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BGD/00011500_BGD_CDMP-I_00011500_main.pdf,pdf,bad,review,3,48,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BGD/00036925_BGD_Capacity Building for Management of Foreign Aid in Bangladesh_00052620.pdf,pdf,good,ok,5,72,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ARM/00118363_Project Document_signed.pdf,pdf,good,ok,4,35,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,00118363_Project Document_signed,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ARM/1. FW_Armenia_GEPAA_ProDoc.pdf,pdf,bad,ok,1,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Gender Equality in Public Administration Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ARM/1. Prodoc WEE_ARM FINAL.docx,docx,good,ok,7,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Document Template,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BDI/00060962_Document de projet VRI.pdf,pdf,bad,ok,1,66,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BDI/00076994 Avenant 3 - FED 12-2013.pdf,pdf,bad,review,2,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Avenant 3 - FED 12-2013,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BDI/00080002 PRODOC PBF2.pdf,pdf,bad,review,1,70,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE, PRODOC PBF2,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BHR/PRO_DOC_MENAPAR Institutionalization.pdf,pdf,good,ok,7,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,MENAPAR Institutionalization ,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BHR/ProDoc_Strategic_Positioning_MoFA March 2018.pdf,pdf,good,ok,7,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BHR/ProDoc_VNR March 2018.pdf,pdf,good,ok,7,24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,ProDoc VNR Bahrain 2018,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,38,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,84,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BIH/00045159_DOTS ProDoc Engl.docx,docx,bad,ok,3,94,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ALB/ALB_RBEC_Impact_Investment_Facility_Submission_20171215_FINAL.DOCX,docx,bad,review,2,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BEN/ANNEXE 3.pdf,pdf,bad,not ok,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rapport Atelier de Lancement ,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BEN/Assistance Préparatoire MAEP3.pdf,pdf,good,ok,4,11,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BEN/AWP-pta-bpc-2013.pdf,pdf,bad,review,2,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BRB/00011326_CARTAR ProDoc.pdf,pdf,good,ok,4,31,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BOL/00050696_BOL75808 CARTA ACUERDO.pdf,pdf,bad,ok,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,PRODOC,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BLR/00045865_54285_Project_Documents_registered.pdf,pdf,bad,ok,3,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BLZ/00110085 - Prodoc Support to Infrastructure for Human Development.pdf,pdf,good,ok,6,42,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,00110085 - Prodoc Support to Infrastructure for Human Development,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BFA/00062180_PTA 2012.version définitive_PPM.docx,docx,bad,ok,0,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BFA/00076830_prodoc.docx,docx,good,ok,7,249,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document - Deliverable Description,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BFA/00081939_Prodoc_FINAL.docx,docx,bad,ok,3,248,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,United Nations Development Programme Project Document,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00058086_AZ_UNDP_SPPRSD_MDG_Monitoring_prodoc.pdf,pdf,good,ok,4,17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00058141_AZ_UNDP_NHDR project document.pdf,pdf,good,ok,5,20,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00058496_AZ_UNDP_Border_Management _Pro_doc_part1.pdf,pdf,bad,not ok,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AZE/00058496_AZ_UNDP_Border_Management_ Pro_doc_part2.pdf,pdf,bad,ok,2,40,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/AGO/5993 Angola GEF6 IWT 270217 FINAL.docx,docx,good,ok,4,33,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,PIF,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BGD/00046297_BGD_Strengthening Capacity for Aid Effectiveness in Bangladesh_ 00080033.pdf,pdf,good,ok,4,50,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BGD/00050567 Singed Amendment Prodoc CBACC -GEF LDCF+SDC+EKN.pdf,pdf,bad,ok,3,20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ARM/1.ProDoc.pdf,pdf,good,ok,6,36,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,SIgned scanned prodoc,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ARM/23.03.12 Women in Local Democracy Prodoc_EU Annex I.DOC,doc,bad,ok,3,12,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Project Document - Deliverable Description,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ARM/4905 ARM PIF final-30Dec2011.pdf,pdf,bad,review,3,22,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BDI/171222_Burundi IRF Sustainable Reintegration_ProDoc (003).pdf,pdf,good,ok,6,38,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BDI/20160304 Concept note RoleofLaw HumanRights RoL PBFBurundi  2_3_2016.docx,docx,bad,review,1,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Renforcement des capacités d’enquête et de poursuite judiciaires ,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BDI/2081002 Cost Extension Project Document  2018 Signed (003).pdf,pdf,bad,ok,3,23,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Document de projet avec extension,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BHR/PRODOCEnergySigned.pdf,pdf,good,ok,7,20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document - 00089268 Bahrain Unit for Sustainable Energy,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BHR/Project Doc of Bahrain (UOB) signed Dec 2019.pdf,pdf,good,ok,7,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Doc of Bahrain (UOB) signed Dec 2019,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BHR/Project Document BIPA Signed.pdf,pdf,good,ok,6,26,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,84,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,33,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,34,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BIH/00045159_DOTS ProDoc Engl.pdf,pdf,bad,ok,3,86,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Project document: Strengthening of DOTS Strategy and Improving National Tuberculosis Programme, Including Multidrug Resistant and Infection Control, in Bosnia and Herzegovina ",10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BIH/00057476_PD - Proofread_AP_13112009 - revised.docx,docx,bad,ok,2,252,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Project document SRRP III,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ALB/Albania - Final JP (18Oct2019) final - ProDoc.pdf,pdf,bad,ok,3,72,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ALB/Albania - IPA 2014 - ROMA support.pdf,pdf,bad,ok,3,19,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Economic and Social Empowerment for Roma and Egyptians - a booster for social inclusion (ESERE),10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BEN/AWP-pta-forets-galerie-2013.pdf,pdf,bad,review,1,32,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BEN/AWP-pta-hcgc-2013.pdf,pdf,bad,review,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BEN/AWP-pta-pa3d.pdf,pdf,bad,review,1,29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BEN/AWP-pta-pana-2013.pdf,pdf,bad,review,0,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BRB/00038816_43256 PRODOC.pdf,pdf,good,ok,6,12,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BRB/00038944_43445 PRODOC.pdf,pdf,good,ok,4,38,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BRB/00040126_CARUTA PRODOC unsigned.pdf,pdf,good,ok,4,46,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BRB/00040170_3.5.61- signed project documents_1 OECS Regional 00045318 Project Document.pdf,pdf,bad,not ok,3,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BOL/00050696_podoc 74232_20120920201249.PDF,pdf,bad,not ok,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,PRODOC,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BOL/00050696_PRODOC 50696.pdf,pdf,bad,ok,1,64,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,PRODOC,10/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BOL/01. PRODOC BOL_118214.pdf,pdf,bad,ok,3,315,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PRODOC BOL_118214,10/03/21,,,,,,,,,
